,x,y,z,conf
4217,-86.15,554,-636.193,230.0
4218,-100.845,554,-636.055,230.0
4219,-115.577,554,-635.577,230.0
4220,-130.942,554,-637.695,232.0
4221,-145.569,554,-635.542,230.0
4222,-160.901,554,-635.961,230.0
4223,-176.594,554,-636.974,230.0
4224,-192.125,554,-636.642,232.0
4225,-207.732,554,-635.931,230.0
4226,-223.655,555,-635.81,230.0
4227,-239.828,555,-635.235,230.0
4228,-256.09,555,-634.251,230.0
4229,-272.826,555,-633.771,230.0
4230,-290.087,555,-633.765,230.0
4231,-307.488,555,-633.298,232.0
4232,-325.931,555,-634.144,230.0
4233,-343.615,555,-632.716,230.0
4234,-362.891,555,-633.411,228.0
4235,-380.825,555,-630.984,230.0
4236,-400.443,555,-630.599,230.0
4237,-420.792,555,-630.474,228.0
4238,-442.668,555,-631.257,230.0
4239,-463.957,555,-630.74,228.0
4240,385.881,560,-639.613,226.0
4241,365.276,560,-637.808,224.0
4242,347.372,560,-639.779,230.0
4243,328.176,560,-638.611,230.0
4244,309.652,560,-637.806,230.0
4245,292.168,560,-638.312,232.0
4246,275.614,560,-640.192,230.0
4247,257.628,560,-637.943,230.0
4248,240.948,560,-638.019,232.0
4249,225.063,560,-639.555,230.0
4250,207.992,560,-636.898,230.0
4251,192.313,560,-637.63,230.0
4252,176.442,560,-637.016,230.0
4253,161.435,560,-638.921,230.0
4254,145.895,560,-638.545,232.0
4255,130.548,560,-637.776,232.0
4256,115.49,560,-637.625,230.0
4257,100.662,560,-638.109,230.0
4258,85.739,560,-637.258,228.0
4259,71.128,560,-638.048,232.0
4260,56.437,560,-637.507,232.0
4261,41.939,560,-638.624,228.0
4262,27.334,560,-637.414,230.0
4263,12.865,560,-638.87,230.0
4264,-1.65,560,-637.998,230.0
4265,-16.144,560,-637.796,230.0
4266,-30.721,560,-637.26,230.0
4267,-45.151,560,-636.4,230.0
4268,-59.744,560,-637.205,230.0
4269,-74.397,560,-637.675,230.0
4270,-88.825,560,-635.826,232.0
4271,-103.85,560,-637.598,230.0
4272,-118.451,560,-636.065,232.0
4273,-133.653,560,-637.133,230.0
4274,-148.508,560,-635.889,230.0
4275,-163.624,560,-635.266,230.0
4276,-179.331,560,-636.209,230.0
4277,-194.871,560,-635.807,230.0
4278,-210.708,561,-636.005,230.0
4279,-226.457,561,-634.817,232.0
4280,-242.975,561,-635.109,230.0
4281,-258.865,561,-633.123,230.0
4282,-276.787,561,-635.325,230.0
4283,-293.26,561,-633.406,230.0
4284,-310.669,561,-632.858,230.0
4285,-328.665,561,-632.731,230.0
4286,-347.294,561,-632.986,230.0
4287,-365.602,561,-631.851,230.0
4288,-385.076,561,-631.915,230.0
4289,-404.74,561,-631.416,230.0
4290,-424.437,561,-630.439,230.0
4291,-444.959,561,-629.645,230.0
4292,401.794,567,-639.208,224.0
4293,382.03,567,-639.592,226.0
4294,362.601,567,-639.332,230.0
4295,343.299,567,-638.57,230.0
4296,325.126,567,-639.048,230.0
4297,306.676,567,-638.133,230.0
4298,289.675,567,-639.447,230.0
4299,271.596,567,-637.561,232.0
4300,255.238,567,-638.904,232.0
4301,238.608,567,-638.898,230.0
4302,222.111,567,-638.469,230.0
4303,205.757,567,-637.624,232.0
4304,190.127,567,-638.285,230.0
4305,174.309,567,-637.603,232.0
4306,158.831,568,-637.512,232.0
4307,143.857,568,-639.007,232.0
4308,128.503,568,-638.191,230.0
4309,113.26,568,-637.01,230.0
4310,98.596,568,-638.432,230.0
4311,83.795,568,-638.525,232.0
4312,69.042,568,-638.277,230.0
4313,54.258,568,-636.692,230.0
4314,39.831,568,-638.759,230.0
4315,25.22,568,-637.501,230.0
4316,10.72,568,-637.91,228.0
4317,-3.786,568,-637.989,230.0
4318,-18.259,568,-637.739,230.0
4319,-32.754,568,-638.16,228.0
4320,-47.13,568,-636.257,228.0
4321,-61.725,568,-637.016,230.0
4322,-76.379,568,-637.44,230.0
4323,-90.943,568,-636.536,230.0
4324,-105.832,568,-637.272,232.0
4325,-120.615,568,-636.676,230.0
4326,-135.633,568,-636.714,230.0
4327,-150.485,568,-635.424,232.0
4328,-165.852,568,-635.722,230.0
4329,-181.309,568,-635.648,232.0
4330,-196.868,569,-635.191,232.0
4331,-212.806,569,-635.306,232.0
4332,-228.85,569,-635.022,230.0
4333,-244.989,569,-634.335,230.0
4334,-261.214,569,-633.239,232.0
4335,-278.721,569,-634.479,232.0
4336,-295.571,569,-633.434,230.0
4337,-313.845,569,-634.638,230.0
4338,-331.397,569,-633.562,228.0
4339,-349.544,569,-632.889,230.0
4340,-367.325,569,-630.851,228.0
4341,-386.759,569,-630.886,230.0
4342,-407.475,569,-632.035,230.0
4343,-427.848,569,-631.756,228.0
4344,-448.414,569,-630.873,230.0
4345,384.51,574,-640.438,230.0
4346,363.99,574,-638.542,230.0
4347,346.132,574,-640.45,228.0
4348,327.01,574,-639.209,230.0
4349,308.559,574,-638.336,228.0
4350,291.145,574,-638.779,230.0
4351,273.083,574,-636.926,232.0
4352,256.747,574,-638.298,230.0
4353,239.434,574,-636.452,230.0
4354,223.991,574,-638.872,232.0
4355,207.324,574,-637.116,232.0
4356,191.428,574,-636.852,232.0
4357,175.866,574,-637.175,230.0
4358,160.338,574,-637.135,230.0
4359,145.347,574,-638.67,230.0
4360,129.971,574,-637.894,230.0
4361,115.06,574,-638.719,230.0
4362,100.024,574,-638.209,232.0
4363,85.071,574,-637.348,232.0
4364,70.429,574,-638.125,230.0
4365,55.709,574,-637.571,228.0
4366,41.179,574,-638.674,232.0
4367,26.586,574,-638.447,230.0
4368,12.006,574,-636.887,230.0
4369,-2.561,574,-637.995,230.0
4370,-17.035,574,-637.773,230.0
4371,-31.5,574,-637.222,230.0
4372,-45.949,574,-636.343,230.0
4373,-60.563,574,-637.128,230.0
4374,-75.236,574,-637.576,228.0
4375,-89.682,574,-635.705,232.0
4376,-104.73,574,-637.454,228.0
4377,-119.349,574,-635.897,230.0
4378,-134.572,574,-636.939,230.0
4379,-149.446,574,-635.669,230.0
4380,-164.833,574,-635.987,230.0
4381,-180.199,574,-635.963,230.0
4382,-195.688,574,-635.556,232.0
4383,-211.566,574,-635.72,232.0
4384,-227.212,574,-634.548,230.0
4385,-243.63,574,-634.858,230.0
4386,-259.797,574,-633.822,230.0
4387,-277.24,574,-635.127,230.0
4388,-294.032,574,-634.15,230.0
4389,-311.802,574,-634.53,230.0
4390,-328.815,574,-632.653,230.0
4391,-347.825,574,-633.835,230.0
4392,-365.552,574,-631.88,230.0
4393,-384.885,574,-632.031,230.0
4394,-404.519,574,-631.557,230.0
4395,-426.002,574,-633.002,230.0
4396,-446.6,574,-632.159,232.0
4397,387.118,580,-638.865,224.0
4398,368.077,580,-639.659,230.0
4399,348.721,580,-639.044,228.0
4400,329.584,580,-637.886,228.0
4401,312.874,580,-640.686,230.0
4402,294.534,580,-639.426,230.0
4403,277.208,580,-639.504,230.0
4404,259.654,580,-638.201,230.0
4405,243.014,580,-638.305,232.0
4406,226.838,580,-638.928,232.0
4407,210.133,580,-637.248,230.0
4408,194.747,580,-638.982,232.0
4409,178.5,580,-637.481,230.0
4410,163.167,580,-638.481,230.0
4411,147.657,580,-638.14,230.0
4412,132.247,580,-637.426,232.0
4413,117.128,580,-637.326,228.0
4414,102.241,580,-637.858,232.0
4415,87.255,580,-637.052,228.0
4416,72.585,580,-637.884,230.0
4417,57.833,580,-637.382,230.0
4418,43.141,580,-636.54,232.0
4419,28.608,580,-637.358,230.0
4420,14.029,581,-637.846,230.0
4421,-0.424,581,-637.0,228.0
4422,-14.856,581,-636.827,230.0
4423,-29.28,581,-636.327,230.0
4424,-43.757,581,-636.498,230.0
4425,-58.349,581,-637.335,230.0
4426,-72.887,581,-636.843,230.0
4427,-87.432,581,-636.019,230.0
4428,-102.295,581,-636.837,230.0
4429,-117.058,581,-636.323,230.0
4430,-131.851,581,-635.465,230.0
4431,-147.115,581,-636.212,230.0
4432,-162.142,583,-635.646,230.0
4433,-177.558,583,-635.668,232.0
4434,-193.056,583,-635.315,230.0
4435,-208.317,583,-633.635,232.0
4436,-224.935,583,-635.358,230.0
4437,-241.382,583,-635.716,230.0
4438,-257.583,583,-634.725,232.0
4439,-274.258,583,-634.242,230.0
4440,-291.46,583,-634.236,230.0
4441,-308.362,583,-632.873,230.0
4442,-326.726,583,-633.734,230.0
4443,-344.327,583,-632.328,230.0
4444,-363.565,583,-633.025,230.0
4445,-381.456,583,-630.603,230.0
4446,-401.57,583,-631.067,230.0
4447,-421.342,583,-630.107,230.0
4448,-442.999,583,-631.025,232.0
4449,391.133,587,-639.934,224.0
4450,371.514,587,-639.982,224.0
4451,351.614,587,-638.599,228.0
4452,332.895,587,-638.421,232.0
4453,315.25,587,-639.52,230.0
4454,296.885,587,-638.338,230.0
4455,279.54,587,-638.488,230.0
4456,261.961,587,-637.258,230.0
4457,245.301,587,-637.429,230.0
4458,229.108,587,-638.117,232.0
4459,212.578,587,-636.437,232.0
4460,197.168,587,-638.239,230.0
4461,181.24,587,-637.747,232.0
4462,165.689,587,-637.831,230.0
4463,150.227,587,-637.54,230.0
4464,135.073,587,-637.855,230.0
4465,119.982,587,-637.813,230.0
4466,104.962,587,-637.416,230.0
4467,90.164,587,-637.657,230.0
4468,75.408,587,-637.556,230.0
4469,60.704,587,-637.115,230.0
4470,46.204,587,-638.33,230.0
4471,31.611,588,-637.216,230.0
4472,17.19,588,-636.768,230.0
4473,2.81,588,-636.994,230.0
4474,-11.59,588,-637.895,228.0
4475,-25.948,588,-636.471,230.0
4476,-40.31,588,-635.723,230.0
4477,-54.91,588,-637.64,230.0
4478,-69.508,588,-638.226,230.0
4479,-83.899,588,-636.494,230.0
4480,-98.4,588,-635.426,230.0
4481,-113.422,588,-636.981,230.0
4482,-128.366,588,-637.199,230.0
4483,-143.229,588,-636.074,232.0
4484,-158.59,588,-636.542,232.0
4485,-173.781,588,-635.674,232.0
4486,-189.586,588,-636.359,232.0
4487,-204.896,588,-634.749,230.0
4488,-220.559,588,-633.715,230.0
4489,-237.33,588,-635.105,232.0
4490,-253.905,588,-635.129,232.0
4491,-270.21,588,-633.804,230.0
4492,-287.823,588,-634.797,232.0
4493,-305.185,588,-634.411,230.0
4494,-323.584,588,-635.344,232.0
4495,-340.285,589,-632.242,230.0
4496,-359.459,589,-633.066,230.0
4497,-377.303,589,-630.768,230.0
4498,-397.888,589,-632.214,228.0
4499,-417.626,589,-631.377,230.0
4500,-438.098,589,-630.789,232.0
4501,-460.521,589,-632.016,230.0
4502,395.632,595,-638.338,228.0
4503,375.356,595,-637.737,224.0
4504,356.779,595,-639.166,224.0
4505,337.4,595,-638.314,228.0
4506,318.696,595,-637.81,232.0
4507,301.046,595,-638.598,230.0
4508,283.123,595,-638.001,230.0
4509,266.155,595,-638.769,230.0
4510,248.575,595,-637.233,228.0
4511,232.001,595,-637.071,230.0
4512,215.965,595,-637.407,230.0
4513,200.332,595,-638.301,230.0
4514,184.491,595,-637.855,230.0
4515,169.03,595,-637.988,230.0
4516,153.656,595,-637.751,228.0
4517,138.38,595,-637.146,232.0
4518,123.21,595,-636.179,232.0
4519,108.658,595,-637.811,232.0
4520,93.659,595,-636.142,230.0
4521,79.16,595,-637.101,230.0
4522,64.565,595,-636.735,230.0
4523,50.102,595,-638.036,230.0
4524,35.614,595,-639.008,230.0
4525,21.042,595,-637.653,230.0
4526,6.559,595,-636.966,230.0
4527,-7.906,595,-637.951,230.0
4528,-22.342,595,-636.608,230.0
4529,-36.837,595,-636.936,230.0
4530,-51.278,595,-635.936,230.0
4531,-65.898,595,-636.598,230.0
4532,-80.575,595,-636.924,230.0
4533,-95.152,595,-635.921,228.0
4534,-110.066,595,-636.554,230.0
4535,-125.198,596,-635.79,232.0
4536,-140.267,596,-635.709,232.0
4537,-155.634,596,-636.241,230.0
4538,-170.578,596,-634.47,230.0
4539,-186.366,596,-635.226,230.0
4540,-201.973,596,-634.636,232.0
4541,-217.973,596,-634.609,230.0
4542,-234.768,596,-636.056,230.0
4543,-250.271,596,-633.345,230.0
4544,-267.714,596,-634.863,232.0
4545,-284.534,596,-634.086,232.0
4546,-301.027,596,-631.967,230.0
4547,-319.009,596,-633.178,230.0
4548,-337.493,596,-633.737,232.0
4549,-355.183,596,-632.036,232.0
4550,-374.497,596,-632.438,230.0
4551,-394.008,596,-632.284,228.0
4552,-413.701,596,-631.567,230.0
4553,-435.261,596,-632.749,230.0
4554,-454.742,596,-630.031,232.0
4555,396.494,601,-638.981,226.0
4556,375.69,601,-637.54,228.0
4557,356.138,601,-637.233,224.0
4558,338.202,601,-639.022,222.0
4559,319.477,601,-638.538,230.0
4560,300.527,601,-636.632,230.0
4561,283.457,601,-637.853,230.0
4562,266.49,601,-638.629,230.0
4563,249.02,602,-637.06,230.0
4564,233.202,602,-638.762,230.0
4565,216.792,602,-638.183,232.0
4566,200.828,602,-638.145,230.0
4567,184.977,602,-637.714,230.0
4568,169.505,602,-637.862,230.0
4569,154.122,602,-637.638,230.0
4570,138.835,602,-637.047,230.0
4571,123.654,602,-636.092,230.0
4572,109.094,602,-637.736,230.0
4573,94.229,602,-637.069,230.0
4574,79.575,602,-637.049,230.0
4575,64.787,602,-636.712,232.0
4576,50.275,602,-638.022,230.0
4577,35.624,602,-637.005,230.0
4578,21.113,602,-637.651,228.0
4579,6.59,602,-637.966,230.0
4580,-7.924,602,-636.951,230.0
4581,-22.423,602,-636.605,230.0
4582,-36.968,602,-636.928,230.0
4583,-51.621,602,-637.915,228.0
4584,-66.131,602,-636.574,230.0
4585,-80.858,602,-636.888,230.0
4586,-95.337,602,-634.882,230.0
4587,-110.4,602,-636.497,230.0
4588,-125.238,602,-635.782,232.0
4589,-140.317,602,-635.698,232.0
4590,-155.694,602,-636.227,232.0
4591,-170.648,602,-634.451,230.0
4592,-186.446,602,-635.202,230.0
4593,-202.367,602,-635.56,232.0
4594,-218.074,602,-634.575,230.0
4595,-234.186,602,-634.139,230.0
4596,-251.127,602,-635.157,230.0
4597,-267.845,602,-634.807,232.0
4598,-284.675,602,-634.023,230.0
4599,-302.428,603,-634.623,230.0
4600,-319.431,603,-632.965,230.0
4601,-337.925,603,-633.507,228.0
4602,-355.625,603,-631.788,230.0
4603,-374.948,603,-632.17,230.0
4604,-394.469,603,-631.996,230.0
4605,-413.075,603,-629.586,230.0
4606,-434.041,603,-629.947,230.0
4607,-454.646,603,-628.867,232.0
4608,391.488,608,-639.716,228.0
4609,371.225,608,-638.994,228.0
4610,352.167,608,-639.436,228.0
4611,332.824,608,-638.458,218.0
4612,315.037,608,-639.625,220.0
4613,296.531,608,-638.503,230.0
4614,279.043,608,-638.705,230.0
4615,261.445,608,-637.469,232.0
4616,245.164,608,-638.553,230.0
4617,228.632,608,-638.288,232.0
4618,211.922,608,-636.655,230.0
4619,195.992,608,-636.508,230.0
4620,180.179,608,-635.969,232.0
4621,165.243,608,-637.946,230.0
4622,149.853,608,-637.628,230.0
4623,134.562,608,-636.941,230.0
4624,119.564,608,-636.874,230.0
4625,104.801,608,-637.442,232.0
4626,90.073,608,-637.67,230.0
4627,75.348,609,-637.563,230.0
4628,60.488,609,-636.131,230.0
4629,45.878,609,-636.348,230.0
4630,31.338,609,-637.23,230.0
4631,16.756,609,-636.78,230.0
4632,2.217,609,-637.996,230.0
4633,-12.33,609,-636.881,232.0
4634,-26.909,609,-637.432,228.0
4635,-41.454,609,-636.652,228.0
4636,-56.154,609,-637.532,230.0
4637,-70.915,609,-638.071,230.0
4638,-85.464,609,-636.286,230.0
4639,-100.078,609,-636.176,230.0
4640,-114.988,609,-636.7,232.0
4641,-129.573,609,-634.913,232.0
4642,-144.803,609,-635.717,230.0
4643,-160.134,609,-636.155,230.0
4644,-175.294,609,-635.258,230.0
4645,-191.07,609,-635.915,232.0
4646,-206.965,609,-636.181,230.0
4647,-222.638,609,-635.107,230.0
4648,-238.72,609,-634.584,230.0
4649,-255.265,609,-634.583,230.0
4650,-271.931,609,-634.156,232.0
4651,-289.152,609,-634.193,230.0
4652,-306.493,609,-633.781,230.0
4653,-324.874,609,-634.686,230.0
4654,-342.5,609,-633.32,230.0
4655,-361.22,609,-633.215,230.0
4656,-379.593,609,-631.726,230.0
4657,-399.151,609,-631.417,228.0
4658,-418.887,609,-630.541,230.0
4659,-439.93,609,-630.732,230.0
4660,-462.374,609,-631.901,224.0
4661,404.923,616,-637.23,220.0
4662,385.111,616,-637.742,228.0
4663,366.483,616,-639.421,224.0
4664,347.026,616,-638.828,228.0
4665,327.79,616,-637.686,224.0
4666,309.662,616,-637.801,228.0
4667,292.118,616,-638.335,230.0
4668,273.891,617,-636.579,230.0
4669,257.537,617,-637.98,230.0
4670,240.908,617,-638.034,230.0
4671,224.077,617,-636.722,230.0
4672,208.052,617,-636.879,232.0
4673,192.135,617,-636.639,230.0
4674,176.604,617,-636.971,232.0
4675,160.912,617,-635.959,230.0
4676,146.249,617,-638.464,230.0
4677,130.952,617,-637.693,230.0
4678,115.945,617,-637.543,232.0
4679,101.168,617,-638.029,232.0
4680,86.241,618,-636.181,230.0
4681,71.735,618,-637.98,232.0
4682,56.836,618,-635.463,232.0
4683,42.353,618,-636.593,230.0
4684,27.806,618,-636.393,228.0
4685,13.289,618,-635.861,228.0
4686,-1.193,618,-636.999,230.0
4687,-15.67,618,-635.807,230.0
4688,-30.236,618,-637.283,230.0
4689,-44.737,618,-636.43,228.0
4690,-59.215,618,-635.246,230.0
4691,-74.008,618,-636.713,232.0
4692,-88.683,619,-635.845,232.0
4693,-103.387,619,-635.647,230.0
4694,-118.31,619,-636.091,230.0
4695,-133.511,619,-637.162,232.0
4696,-148.367,619,-635.922,230.0
4697,-163.733,619,-636.271,230.0
4698,-178.919,619,-635.286,230.0
4699,-194.73,619,-635.85,232.0
4700,-210.658,619,-636.022,230.0
4701,-226.356,619,-634.853,230.0
4702,-242.824,619,-635.167,230.0
4703,-259.042,619,-634.131,230.0
4704,-276.156,620,-634.509,230.0
4705,-293.469,620,-634.411,230.0
4706,-310.038,620,-632.054,230.0
4707,-328.494,620,-632.82,228.0
4708,-347.143,620,-633.068,232.0
4709,-365.471,620,-631.926,230.0
4710,-384.966,620,-631.982,230.0
4711,-404.649,620,-631.474,230.0
4712,-426.182,620,-632.88,230.0
4713,-446.831,620,-631.995,230.0
4714,402.18,625,-638.965,228.0
4715,382.385,625,-639.38,228.0
4716,362.29,625,-638.359,226.0
4717,343.39,625,-638.521,230.0
4718,325.126,625,-639.048,230.0
4719,306.585,625,-638.177,228.0
4720,289.553,626,-639.502,232.0
4721,271.465,626,-637.617,230.0
4722,254.725,626,-638.032,232.0
4723,237.757,626,-637.081,232.0
4724,221.293,626,-636.636,230.0
4725,205.585,626,-637.679,232.0
4726,189.659,626,-637.381,230.0
4727,174.117,626,-637.655,232.0
4728,158.418,626,-636.584,232.0
4729,143.077,626,-636.108,230.0
4730,128.235,626,-637.225,232.0
4731,113.24,626,-637.013,230.0
4732,98.342,626,-637.459,232.0
4733,83.454,626,-636.553,230.0
4734,68.981,626,-638.283,230.0
4735,54.133,626,-635.699,232.0
4736,39.687,626,-636.764,228.0
4737,25.18,626,-636.502,230.0
4738,10.706,626,-635.91,230.0
4739,-3.74,626,-636.989,228.0
4740,-18.229,626,-637.74,230.0
4741,-32.703,626,-637.161,230.0
4742,-47.16,626,-636.255,230.0
4743,-61.883,626,-638.006,230.0
4744,-76.349,627,-637.444,230.0
4745,-90.913,627,-636.541,232.0
4746,-105.474,627,-635.304,232.0
4747,-120.399,627,-635.699,230.0
4748,-135.603,627,-636.72,230.0
4749,-150.454,627,-635.431,230.0
4750,-165.821,627,-635.73,232.0
4751,-181.279,627,-635.656,230.0
4752,-196.817,627,-635.207,230.0
4753,-212.745,627,-635.326,230.0
4754,-228.44,627,-634.107,230.0
4755,-244.909,627,-634.366,230.0
4756,-261.414,627,-634.239,232.0
4757,-278.59,627,-634.536,232.0
4758,-295.491,627,-633.472,230.0
4759,-313.815,627,-634.653,230.0
4760,-331.418,627,-633.551,230.0
4761,-349.614,627,-632.85,230.0
4762,-368.451,627,-632.509,230.0
4763,-386.929,627,-630.782,230.0
4764,-407.685,627,-631.899,230.0
4765,-428.128,627,-631.566,230.0
4766,-448.764,627,-630.624,232.0
4767,402.261,629,-638.914,228.0
4768,382.487,629,-639.319,228.0
4769,362.412,629,-638.29,226.0
4770,343.532,629,-638.444,230.0
4771,325.288,629,-638.965,228.0
4772,306.251,630,-638.337,230.0
4773,288.435,630,-637.813,230.0
4774,271.192,630,-637.734,232.0
4775,254.472,630,-638.133,232.0
4776,237.524,630,-637.167,230.0
4777,221.08,630,-636.71,230.0
4778,205.086,630,-636.789,232.0
4779,189.487,630,-637.432,232.0
4780,173.965,630,-637.697,230.0
4781,158.287,630,-636.617,232.0
4782,142.966,630,-636.133,230.0
4783,128.144,630,-637.243,230.0
4784,113.129,631,-637.033,232.0
4785,98.159,631,-636.475,230.0
4786,83.404,631,-636.559,230.0
4787,68.91,631,-638.291,230.0
4788,54.212,631,-637.7,230.0
4789,39.575,631,-636.771,230.0
4790,25.049,631,-636.507,230.0
4791,10.571,631,-636.912,230.0
4792,-3.905,631,-635.988,228.0
4793,-18.392,631,-636.734,230.0
4794,-32.915,631,-637.15,230.0
4795,-47.392,631,-636.237,230.0
4796,-61.911,631,-635.994,230.0
4797,-76.703,631,-637.401,230.0
4798,-91.164,631,-635.494,230.0
4799,-105.908,631,-635.232,230.0
4800,-120.873,631,-635.609,230.0
4801,-136.118,631,-636.61,230.0
4802,-151.009,631,-635.299,230.0
4803,-166.163,631,-634.607,230.0
4804,-181.914,631,-635.475,230.0
4805,-197.492,631,-634.997,232.0
4806,-213.461,631,-635.086,232.0
4807,-229.195,631,-633.834,232.0
4808,-245.683,631,-634.066,232.0
4809,-262.672,631,-634.801,232.0
4810,-279.415,631,-634.173,230.0
4811,-296.264,631,-633.11,230.0
4812,-314.54,631,-634.294,230.0
4813,-332.091,631,-633.199,232.0
4814,-350.236,631,-632.506,230.0
4815,-369.023,631,-632.175,230.0
4816,-388.497,631,-632.166,230.0
4817,-408.157,631,-631.595,230.0
4818,-428.549,631,-631.28,230.0
4819,-449.134,631,-630.361,230.0
4820,398.6,636,-637.669,224.0
4821,378.853,636,-637.992,228.0
4822,359.792,636,-638.623,228.0
4823,340.43,636,-637.837,224.0
4824,321.587,636,-636.358,230.0
4825,304.924,636,-638.972,230.0
4826,286.668,636,-637.513,232.0
4827,269.805,636,-638.322,230.0
4828,253.054,636,-638.696,230.0
4829,236.078,636,-637.705,230.0
4830,219.605,636,-637.22,230.0
4831,203.58,636,-637.272,230.0
4832,187.949,636,-637.887,230.0
4833,172.135,636,-637.157,230.0
4834,156.451,636,-636.041,230.0
4835,141.341,636,-636.496,232.0
4836,126.419,636,-635.549,232.0
4837,111.744,636,-637.277,230.0
4838,96.605,636,-635.702,230.0
4839,81.98,636,-636.744,232.0
4840,67.357,636,-637.451,230.0
4841,52.744,636,-637.823,230.0
4842,38.09,636,-636.862,230.0
4843,23.581,636,-637.564,230.0
4844,9.06,636,-637.936,228.0
4845,-5.449,636,-635.977,228.0
4846,-19.927,636,-635.688,230.0
4847,-34.502,636,-637.066,230.0
4848,-49.058,636,-636.111,230.0
4849,-63.676,636,-636.824,230.0
4850,-78.351,636,-637.201,230.0
4851,-92.788,636,-635.259,230.0
4852,-107.844,636,-636.935,230.0
4853,-122.645,636,-636.288,230.0
4854,-137.683,636,-636.274,232.0
4855,-152.551,636,-634.931,230.0
4856,-167.939,636,-635.174,230.0
4857,-183.416,636,-635.043,230.0
4858,-198.973,636,-634.535,232.0
4859,-214.921,636,-634.593,230.0
4860,-230.864,638,-634.293,232.0
4861,-246.991,638,-633.558,230.0
4862,-264.355,638,-635.185,230.0
4863,-280.703,638,-633.605,230.0
4864,-298.816,638,-635.227,230.0
4865,-315.808,638,-633.664,230.0
4866,-333.346,638,-632.539,230.0
4867,-352.452,638,-633.563,228.0
4868,-371.268,638,-633.179,232.0
4869,-389.72,638,-631.413,230.0
4870,-409.913,638,-631.649,230.0
4871,-430.314,638,-631.289,230.0
4872,-451.507,639,-631.124,230.0
4873,395.985,643,-636.942,224.0
4874,376.296,643,-637.182,224.0
4875,356.805,643,-636.86,226.0
4876,339.205,643,-638.49,230.0
4877,320.132,643,-637.091,228.0
4878,301.728,643,-636.063,232.0
4879,284.762,643,-637.271,230.0
4880,267.898,643,-638.04,232.0
4881,250.414,643,-636.513,230.0
4882,233.829,643,-636.402,230.0
4883,218.027,643,-637.762,232.0
4884,201.982,643,-637.781,230.0
4885,186.049,643,-637.402,228.0
4886,170.239,643,-636.632,232.0
4887,154.796,643,-636.446,230.0
4888,139.674,644,-636.864,230.0
4889,124.694,644,-637.927,230.0
4890,109.569,644,-637.655,230.0
4891,94.375,644,-636.036,230.0
4892,79.686,644,-637.035,228.0
4893,65.0,644,-637.696,230.0
4894,50.168,644,-636.025,230.0
4895,35.614,644,-637.005,230.0
4896,21.009,644,-636.653,228.0
4897,6.438,644,-635.967,228.0
4898,-8.103,644,-635.948,230.0
4899,-22.64,644,-635.597,230.0
4900,-37.112,645,-635.918,230.0
4901,-51.621,645,-635.908,232.0
4902,-66.355,645,-637.556,230.0
4903,-80.939,645,-636.877,230.0
4904,-95.674,645,-636.854,230.0
4905,-110.45,645,-636.488,230.0
4906,-125.259,645,-635.778,230.0
4907,-140.307,645,-635.7,230.0
4908,-155.416,645,-635.265,230.0
4909,-170.578,645,-634.47,230.0
4910,-186.064,645,-634.272,230.0
4911,-201.932,645,-634.649,230.0
4912,-217.792,645,-634.671,232.0
4913,-234.546,645,-636.138,232.0
4914,-250.377,645,-634.378,232.0
4915,-267.023,645,-634.068,230.0
4916,-284.192,645,-634.24,232.0
4917,-301.505,645,-633.955,230.0
4918,-318.949,645,-633.208,230.0
4919,-337.453,645,-633.758,230.0
4920,-355.163,645,-632.047,230.0
4921,-374.497,645,-632.438,230.0
4922,-394.028,645,-632.271,230.0
4923,-414.289,645,-632.377,230.0
4924,-433.741,646,-630.154,230.0
4925,-456.153,646,-631.479,230.0
4926,389.912,650,-637.164,224.0
4927,371.286,650,-638.958,224.0
4928,351.867,650,-638.459,230.0
4929,332.665,650,-637.413,230.0
4930,314.579,650,-637.622,230.0
4931,296.234,650,-636.435,230.0
4932,278.909,650,-636.58,230.0
4933,262.113,650,-637.195,230.0
4934,245.792,650,-638.312,232.0
4935,229.219,650,-638.077,230.0
4936,212.15,650,-635.525,230.0
4937,197.087,650,-638.264,232.0
4938,180.643,650,-635.837,230.0
4939,165.166,650,-635.9,230.0
4940,150.46,650,-637.485,232.0
4941,135.037,650,-636.841,230.0
4942,119.723,650,-635.827,230.0
4943,105.013,650,-637.407,230.0
4944,90.014,650,-636.668,232.0
4945,75.338,650,-637.564,230.0
4946,60.573,650,-637.127,230.0
4947,46.012,650,-638.344,230.0
4948,31.279,650,-636.232,230.0
4949,16.719,650,-635.78,230.0
4950,2.2,650,-635.996,230.0
4951,-12.321,650,-635.881,230.0
4952,-26.897,650,-636.432,230.0
4953,-41.364,650,-636.658,230.0
4954,-55.767,650,-635.558,230.0
4955,-70.471,650,-637.114,228.0
4956,-85.01,650,-636.347,230.0
4957,-99.704,650,-636.235,230.0
4958,-114.614,650,-636.767,232.0
4959,-129.599,650,-636.949,230.0
4960,-144.429,650,-635.802,230.0
4961,-159.761,650,-636.249,228.0
4962,-175.186,650,-636.325,230.0
4963,-190.122,650,-634.112,232.0
4964,-206.114,652,-634.355,230.0
4965,-222.446,652,-635.175,230.0
4966,-238.569,652,-634.641,230.0
4967,-255.154,652,-634.628,230.0
4968,-271.86,652,-634.186,230.0
4969,-289.092,652,-634.22,232.0
4970,-306.463,652,-633.795,230.0
